date,volume_of_trades,strike,expiration_date,options_close_price,options_volume,count,bid,bid_size,ask,ask_size,open_interest,delta,theta,vega,rho,epsilon,lambda,gamma,d1,d2,implied_vol,iv_error,stock_close,stock_high,stock_low,stock_open,stock_traded_volume,divCash,reported_estimate_eps_percent_diff,vix-open,vix-high,vix-low,vix-close,pos_em_count,neg_em_count,em_total_count,pos_nem_count,neu_em_count,neu_nem_count,neg_nem_count,nem_total_count,pos_total_count,neu_total_count,neg_total_count,total_count,article_sentiment,article_count,previous_price,log_return,7_day_vol,7_day_vol_target,forecasted_implied_vol_diff
2023-10-02,31838790699.0,133,18 days,4.1,359,112,4.1,24,4.15,23,1757.0,0.5852,-0.1005,11.6143,3.6699,-3.8721,19.1527,0.047,0.2152,0.1535,0.2824,0.0,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,4.1,0.0,0.17055275616241397,0.1533199777361836,-0.12458002226381637
2023-10-02,31838790699.0,133,11 days,3.36,1169,267,3.3,35,3.4,106,519.0,0.5932,-0.1271,9.0373,2.2973,-2.3986,23.684,0.0589,0.2358,0.1867,0.3395,0.0001,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,3.36,0.0,0.19759361375635132,0.14861544005657598,-0.133784559943424
2023-10-02,31838790699.0,133,25 days,5.6,116,50,5.55,112,6.6,225,177.0,0.5729,-0.1039,13.7733,4.882,-5.2655,13.7301,0.0328,0.1839,0.0951,0.2946,-0.0001,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,5.6,0.0,0.2297811413044024,0.22315563352278928,-0.11634436647721075
2023-10-02,4098099861.0,132,4 days,3.0,5047,795,3.0,235,3.15,159,3478.0,0.7132,-0.1896,4.7823,1.0158,-1.0487,31.8971,0.0822,0.5629,0.532,0.275,0.0,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,3.0,0.0,0.3809151686385456,0.43702521367585523,0.14242521367585526
2023-10-02,4098099861.0,132,18 days,4.65,324,112,4.7,174,4.8,128,7529.0,0.6332,-0.0974,11.2171,3.9606,-4.1899,18.2712,0.0459,0.3404,0.2793,0.281,0.0,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,4.65,0.0,0.23653542938827574,0.2793696451717154,0.004369645171715397
2023-10-02,4098099861.0,132,11 days,3.95,520,118,3.95,27,4.05,177,644.0,0.6522,-0.1221,8.6065,2.5184,-2.6375,22.1515,0.0564,0.3915,0.3427,0.2978,0.0002,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,3.95,0.0,0.3043594404111309,0.3708040860612528,0.08980408606125279
2023-10-02,4098099861.0,132,25 days,5.59,25,13,6.15,99,7.1,231,694.0,0.6159,-0.0911,13.4123,5.2776,-5.6605,14.785,0.0365,0.2948,0.2169,0.2954,0.0,133.6843897173,133.9334848759,130.6952478141,130.7351030394,22288038,0.0,0.0,17.31,18.55,16.93,17.61,9.0,7.0,18.0,25.0,2.0,7.0,17.0,49.0,34.0,9.0,24.0,67.0,0.0,0.0,5.59,0.0,0.22235632393467286,0.21839486374160114,-0.07940513625839887
2023-10-03,19255117761.0,133,10 days,2.48,773,162,2.43,4,2.5,1,1037.0,0.4875,-0.142,8.7405,1.7011,-1.769,26.0376,0.0598,-0.0311,-0.0814,0.3603,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.2,-0.25489224962879015,,0.1688814083089547,-0.13521859169104528
2023-10-03,19255117761.0,133,24 days,4.83,70,24,4.8,34,6.25,4,200.0,0.515,-0.1108,13.5377,4.167,-4.4846,14.1212,0.0325,0.0376,-0.0547,0.3149,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.6,0.04879016416943205,,0.2454329999595277,-0.11486700004047232
2023-10-03,19255117761.0,133,3 days,1.27,8965,1126,1.24,30,1.34,98,4713.0,0.4519,-0.2581,4.7549,0.4814,-0.4919,47.1528,0.1047,-0.1208,-0.1493,0.2995,-0.0005,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.41,-0.6406098470320637,,0.09803560329119772,-0.2168643967088023
2023-10-03,19255117761.0,133,17 days,3.3,347,114,3.3,72,3.4,149,1786.0,0.5017,-0.1096,11.4017,2.9408,-3.0945,20.1383,0.0465,0.0042,-0.0603,0.3022,-0.0002,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.8,-0.14107859825990549,,0.17527234723813043,-0.12422765276186956
2023-10-03,4986821169.0,132,10 days,2.96,303,75,2.96,10,3.05,2,693.0,0.5474,-0.1413,8.6828,1.9051,-1.9862,24.496,0.0597,0.1192,0.0691,0.3586,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.99,0.397054629599568,0.1775682285131268,0.3284928741496048,0.026292874149604795
2023-10-03,4986821169.0,132,24 days,5.3,1070,113,5.3,63,5.45,55,689.0,0.5475,-0.1103,13.451,4.4193,-4.7678,13.6824,0.0325,0.1194,0.0274,0.3081,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.21,0.5014358834161516,0.2242489443352349,0.30495049027881127,-0.053649509721188704
2023-10-03,4986821169.0,132,3 days,1.73,1360,344,1.83,59,1.96,1,2356.0,0.558,-0.2538,4.7388,0.5932,-0.6074,42.7268,0.1067,0.146,0.1181,0.3085,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.0,0.5481214085096876,0.24512734587011864,0.5124881805009507,0.2043881805009507
2023-10-03,4986821169.0,132,17 days,3.9,308,103,3.85,51,3.95,62,7451.0,0.5475,-0.1127,11.3208,3.1954,-3.3771,18.5945,0.0449,0.1194,0.0528,0.2875,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.65,0.38641691313747,0.1728108970862029,0.3099848428288717,0.0014848428288716797
2023-10-03,5559870987.0,134,10 days,1.9,1884,321,1.96,4,2.01,4,1133.0,0.4234,-0.1313,8.5832,1.4842,-1.5363,29.5171,0.0621,-0.1931,-0.2407,0.3588,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.52,-0.2824050153509372,,1.0218210213367662,0.7343210213367662
2023-10-03,5559870987.0,134,24 days,4.35,55,24,4.3,55,5.7,4,944.0,0.4824,-0.1098,13.5343,3.9151,-4.2011,14.6893,0.0327,-0.0439,-0.1359,0.2924,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.17,0.0422598092898826,,0.6131384824024001,0.2543384824024001
2023-10-03,5559870987.0,134,3 days,0.78,6227,1142,0.8,171,0.87,26,3674.0,0.3391,-0.2206,4.395,0.3627,-0.3691,57.568,0.1042,-0.4146,-0.4412,0.2918,0.0003,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.8,-0.8362480242006186,,1.4449163847457516,1.1525163847457516
2023-10-03,5559870987.0,134,17 days,2.76,1019,208,2.81,26,3.6,511,1384.0,0.4537,-0.1055,11.3251,2.6701,-2.7987,21.7688,0.0475,-0.1161,-0.1791,0.3041,0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.3,-0.178691788743376,,0.771264137500487,0.47946413750048694
2023-10-03,26926506318.0,133,10 days,2.48,773,162,2.43,4,2.5,1,1037.0,0.4875,-0.142,8.7405,1.7011,-1.769,26.0376,0.0598,-0.0311,-0.0814,0.3603,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.48,0.0,,0.2627431597669331,-0.041356840233066905
2023-10-03,26926506318.0,133,24 days,4.83,70,24,4.8,34,6.25,4,200.0,0.515,-0.1108,13.5377,4.167,-4.4846,14.1212,0.0325,0.0376,-0.0547,0.3149,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.83,0.0,,0.3278148491684894,-0.0324851508315106
2023-10-03,26926506318.0,133,3 days,1.27,8965,1126,1.24,30,1.34,98,4713.0,0.4519,-0.2581,4.7549,0.4814,-0.4919,47.1528,0.1047,-0.1208,-0.1493,0.2995,-0.0005,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.27,0.0,,0.19962235579311438,-0.11527764420688563
2023-10-03,26926506318.0,133,17 days,3.3,347,114,3.3,72,3.4,149,1786.0,0.5017,-0.1096,11.4017,2.9408,-3.0945,20.1383,0.0465,0.0042,-0.0603,0.3022,-0.0002,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.3,0.0,,0.2663838216620887,-0.033116178337911306
2023-10-03,6303488974.0,132,10 days,2.96,303,75,2.96,10,3.05,2,693.0,0.5474,-0.1413,8.6828,1.9051,-1.9862,24.496,0.0597,0.1192,0.0691,0.3586,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.96,0.0,0.1775682285131268,0.3720964819371918,0.06989648193719178
2023-10-03,6303488974.0,132,24 days,5.3,1070,113,5.3,63,5.45,55,689.0,0.5475,-0.1103,13.451,4.4193,-4.7678,13.6824,0.0325,0.1194,0.0274,0.3081,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,5.3,0.0,0.2242489443352349,0.30945316037621634,-0.049146839623783634
2023-10-03,6303488974.0,132,3 days,1.73,1360,344,1.83,59,1.96,1,2356.0,0.558,-0.2538,4.7388,0.5932,-0.6074,42.7268,0.1067,0.146,0.1181,0.3085,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.73,0.0,0.24512734587011864,0.5948398239879723,0.2867398239879723
2023-10-03,6303488974.0,132,17 days,3.9,308,103,3.85,51,3.95,62,7451.0,0.5475,-0.1127,11.3208,3.1954,-3.3771,18.5945,0.0449,0.1194,0.0528,0.2875,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.9,0.0,0.1728108970862029,0.3343897506163373,0.025889750616337304
2023-10-03,7205021860.0,134,10 days,1.9,1884,321,1.96,4,2.01,4,1133.0,0.4234,-0.1313,8.5832,1.4842,-1.5363,29.5171,0.0621,-0.1931,-0.2407,0.3588,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.9,0.0,0.12629536230231345,1.0218210213367662,0.7343210213367662
2023-10-03,7205021860.0,134,24 days,4.35,55,24,4.3,55,5.7,4,944.0,0.4824,-0.1098,13.5343,3.9151,-4.2011,14.6893,0.0327,-0.0439,-0.1359,0.2924,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.35,0.0,0.01889916125767092,0.6131384824024001,0.2543384824024001
2023-10-03,7205021860.0,134,3 days,0.78,6227,1142,0.8,171,0.87,26,3674.0,0.3391,-0.2206,4.395,0.3627,-0.3691,57.568,0.1042,-0.4146,-0.4412,0.2918,0.0003,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,0.78,0.0,0.3739814856324945,1.4449163847457516,1.1525163847457516
2023-10-03,7205021860.0,134,17 days,2.76,1019,208,2.81,26,3.6,511,1384.0,0.4537,-0.1055,11.3251,2.6701,-2.7987,21.7688,0.0475,-0.1161,-0.1791,0.3041,0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.76,0.0,0.0799133973302441,0.771264137500487,0.47946413750048694
2023-10-03,27990012575.0,133,10 days,2.48,773,162,2.43,4,2.5,1,1037.0,0.4875,-0.142,8.7405,1.7011,-1.769,26.0376,0.0598,-0.0311,-0.0814,0.3603,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.48,0.0,,0.2627431597669331,-0.041356840233066905
2023-10-03,27990012575.0,133,24 days,4.83,70,24,4.8,34,6.25,4,200.0,0.515,-0.1108,13.5377,4.167,-4.4846,14.1212,0.0325,0.0376,-0.0547,0.3149,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.83,0.0,,0.3278148491684894,-0.0324851508315106
2023-10-03,27990012575.0,133,3 days,1.27,8965,1126,1.24,30,1.34,98,4713.0,0.4519,-0.2581,4.7549,0.4814,-0.4919,47.1528,0.1047,-0.1208,-0.1493,0.2995,-0.0005,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.27,0.0,,0.19962235579311438,-0.11527764420688563
2023-10-03,27990012575.0,133,17 days,3.3,347,114,3.3,72,3.4,149,1786.0,0.5017,-0.1096,11.4017,2.9408,-3.0945,20.1383,0.0465,0.0042,-0.0603,0.3022,-0.0002,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.3,0.0,,0.2663838216620887,-0.033116178337911306
2023-10-03,6456305219.0,132,10 days,2.96,303,75,2.96,10,3.05,2,693.0,0.5474,-0.1413,8.6828,1.9051,-1.9862,24.496,0.0597,0.1192,0.0691,0.3586,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.96,0.0,0.1775682285131268,0.3720964819371918,0.06989648193719178
2023-10-03,6456305219.0,132,24 days,5.3,1070,113,5.3,63,5.45,55,689.0,0.5475,-0.1103,13.451,4.4193,-4.7678,13.6824,0.0325,0.1194,0.0274,0.3081,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,5.3,0.0,0.2242489443352349,0.30945316037621634,-0.049146839623783634
2023-10-03,6456305219.0,132,3 days,1.73,1360,344,1.83,59,1.96,1,2356.0,0.558,-0.2538,4.7388,0.5932,-0.6074,42.7268,0.1067,0.146,0.1181,0.3085,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.73,0.0,0.24512734587011864,0.5948398239879723,0.2867398239879723
2023-10-03,6456305219.0,132,17 days,3.9,308,103,3.85,51,3.95,62,7451.0,0.5475,-0.1127,11.3208,3.1954,-3.3771,18.5945,0.0449,0.1194,0.0528,0.2875,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,3.9,0.0,0.1728108970862029,0.3343897506163373,0.025889750616337304
2023-10-03,7447852496.0,134,10 days,1.9,1884,321,1.96,4,2.01,4,1133.0,0.4234,-0.1313,8.5832,1.4842,-1.5363,29.5171,0.0621,-0.1931,-0.2407,0.3588,-0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,1.9,0.0,0.12629536230231345,1.0218210213367662,0.7343210213367662
2023-10-03,7447852496.0,134,24 days,4.35,55,24,4.3,55,5.7,4,944.0,0.4824,-0.1098,13.5343,3.9151,-4.2011,14.6893,0.0327,-0.0439,-0.1359,0.2924,0.0,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,4.35,0.0,0.01889916125767092,0.6131384824024001,0.2543384824024001
2023-10-03,7447852496.0,134,3 days,0.78,6227,1142,0.8,171,0.87,26,3674.0,0.3391,-0.2206,4.395,0.3627,-0.3691,57.568,0.1042,-0.4146,-0.4412,0.2918,0.0003,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,0.78,0.0,0.3739814856324945,1.4449163847457516,1.1525163847457516
2023-10-03,7447852496.0,134,17 days,2.76,1019,208,2.81,26,3.6,511,1384.0,0.4537,-0.1055,11.3251,2.6701,-2.7987,21.7688,0.0475,-0.1161,-0.1791,0.3247,0.0001,131.9506874134,133.7740639744,131.3628228391,133.4552221714,22989401,0.0,0.0,17.81,20.48,17.52,19.78,7.0,12.0,24.0,31.0,5.0,10.0,23.0,64.0,38.0,15.0,35.0,88.0,0.0,0.0,2.76,0.0,0.0799133973302441,0.771264137500487,0.47946413750048694
2023-10-04,21404915384.0,134,2 days,2.03,5710,1640,1.72,519,2.17,515,3760.0,0.6581,-0.311,3.6757,0.4765,-0.4877,43.8508,0.1129,0.4073,0.3833,0.2862,-0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,1.23,0.5010216236693696,,0.1693741199829562,-0.15532588001704378
2023-10-04,21404915384.0,134,16 days,4.05,630,155,3.25,269,4.15,160,1723.0,0.588,-0.1095,11.0197,3.3087,-3.4862,19.6369,0.048,0.2225,0.1626,0.3508,0.0,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,3.15,0.251314428280906,,0.16506540393731137,-0.12113459606268864
2023-10-04,21404915384.0,134,9 days,3.07,1283,346,3.1,30,3.2,198,2067.0,0.6054,-0.1351,8.1742,1.9433,-2.019,26.664,0.0665,0.2675,0.2248,0.3612,0.0003,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,2.3,0.2887684386640018,,0.1634814261266377,-0.10871857387336228
2023-10-04,21404915384.0,134,23 days,5.75,350,27,5.05,193,6.4,134,976.0,0.5729,-0.115,13.3164,4.5203,-4.8826,13.4744,0.0319,0.1838,0.0932,0.3247,0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,3.6,0.4682660093471947,,0.24160245323862692,-0.1195975467613731
2023-10-04,11642171224.0,134,2 days,2.03,5710,1640,1.72,519,2.17,515,3760.0,0.6581,-0.311,3.6757,0.4765,-0.4877,43.8508,0.1129,0.4073,0.3833,0.2862,-0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,2.03,0.0,,0.1693741199829562,-0.15532588001704378
2023-10-04,11642171224.0,134,16 days,4.05,630,155,3.25,269,4.15,160,1723.0,0.588,-0.1095,11.0197,3.3087,-3.4862,19.6369,0.048,0.2225,0.1626,0.3508,0.0,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,4.05,0.0,,0.16506540393731137,-0.12113459606268864
2023-10-04,11642171224.0,134,9 days,3.07,1283,346,3.1,30,3.2,198,2067.0,0.6054,-0.1351,8.1742,1.9433,-2.019,26.664,0.0665,0.2675,0.2248,0.3612,0.0003,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,3.07,0.0,,0.1634814261266377,-0.10871857387336228
2023-10-04,11642171224.0,134,23 days,5.75,350,27,5.05,193,6.4,134,976.0,0.5729,-0.115,13.3164,4.5203,-4.8826,13.4744,0.0319,0.1838,0.0932,0.3144,0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,5.75,0.0,,0.24160245323862692,-0.1195975467613731
2023-10-04,17719183024.0,135,2 days,1.4,15309,2940,1.29,74,1.39,111,9435.0,0.54,-0.3228,3.9736,0.3925,-0.4001,52.197,0.126,0.1004,0.0771,0.2807,-0.0006,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,0.65,0.7672551527136672,0.709545214839106,0.2338040793362935,-0.08059592066370652
2023-10-04,17719183024.0,135,16 days,3.45,3017,735,3.25,138,3.5,70,33325.0,0.5395,-0.1087,11.2405,3.0473,-3.1985,21.153,0.0499,0.0992,0.0404,0.3448,-0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,2.3,0.40546510810816455,0.32589454986281285,0.18720110647888227,-0.09349889352111773
2023-10-04,17719183024.0,135,30 days,5.74,109,52,5.55,124,5.7,144,117.0,0.5444,-0.0982,15.3717,5.5799,-6.0517,12.8268,0.0296,0.1116,0.0127,0.2856,0.0,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,3.42,0.5178186592569614,0.31003877720723283,0.23157554442327324,-0.11322445557672675
2023-10-04,17719183024.0,135,9 days,2.63,3063,578,1.63,569,2.67,1,1515.0,0.5363,-0.144,8.4368,1.7237,-1.7885,27.5778,0.0654,0.0912,0.0464,0.3477,0.0001,134.7505169961,135.0793226054,132.0503254769,132.3093844418,26752295,0.0,0.0,20.72,20.88,18.3,18.58,12.0,13.0,32.0,39.0,7.0,8.0,22.0,69.0,51.0,15.0,35.0,101.0,0.0,0.0,1.62,0.4845576969453804,0.4032862779869392,0.2307211730684091,-0.05487882693159091
